Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01 00:00:00-04:00,0.0,0.14349746094057503,0.14307403564453125,0.14307403564453125,249600,0.0,0.0
1972-06-02 00:00:00-04:00,0.14349746704101562,0.144767277936127,0.14349746704101562,0.14349746704101562,172800,0.0,0.0
1972-06-05 00:00:00-04:00,0.14349746785684853,0.14561381936073303,0.14307404254039655,0.14561381936073303,302400,0.0,0.0
1972-06-06 00:00:00-04:00,0.14561381936073303,0.14815359618106952,0.14519054905995613,0.14561381936073303,196800,0.0,0.0
1972-06-07 00:00:00-04:00,0.14561384291852458,0.14561384291852458,0.1443440318107605,0.1443440318107605,48000,0.0,0.0
1972-06-08 00:00:00-04:00,0.14434410322161983,0.1456139149575935,0.14392083264296193,0.1447673738002777,144000,0.0,0.0
1972-06-09 00:00:00-04:00,0.1447673738002777,0.1456139149575935,0.14392083264296193,0.1447673738002777,43200,0.0,0.0
1972-06-12 00:00:00-04:00,0.14561391149493738,0.1464606076478958,0.14561391149493738,0.1464606076478958,24000,0.0,0.0
1972-06-13 00:00:00-04:00,0.14603724099086082,0.14603724099086082,0.14392073452472687,0.14392073452472687,76800,0.0,0.0
1972-06-14 00:00:00-04:00,0.14392073452472687,0.14476727510491197,0.14392073452472687,0.14392073452472687,244800,0.0,0.0
1972-06-15 00:00:00-04:00,0.14476734099891325,0.14519061148166656,0.14476734099891325,0.14519061148166656,206400,0.0,0.0
1972-06-16 00:00:00-04:00,0.14519064092634473,0.1464606076478958,0.14519064092634473,0.1464606076478958,48000,0.0,0.0
1972-06-19 00:00:00-04:00,0.1456138819644199,0.1456138819644199,0.14519061148166656,0.14519061148166656,91200,0.0,0.0
1972-06-20 00:00:00-04:00,0.14519054905995613,0.14561381936073303,0.14519054905995613,0.14561381936073303,14400,0.0,0.0
1972-06-21 00:00:00-04:00,0.1456138819644199,0.1456138819644199,0.14519061148166656,0.14519061148166656,48000,0.0,0.0
1972-06-22 00:00:00-04:00,0.14519064092634473,0.1464606076478958,0.1447673703577521,0.1464606076478958,86400,0.0,0.0
1972-06-23 00:00:00-04:00,0.14730709799208785,0.14857706427574158,0.14730709799208785,0.14857706427574158,96000,0.0,0.0
1972-06-26 00:00:00-04:00,0.1485771356393116,0.1490004062652588,0.14730716874567595,0.1490004062652588,62400,0.0,0.0
1972-06-27 00:00:00-04:00,0.14984679222106934,0.15069333259563822,0.14984679222106934,0.14984679222106934,67200,0.0,0.0
1972-06-28 00:00:00-04:00,0.15111676334942506,0.15407980978488922,0.15111676334942506,0.15407980978488922,144000,0.0,0.0
1972-06-29 00:00:00-04:00,0.15365661680698395,0.15365661680698395,0.15365661680698395,0.15365661680698395,28800,0.0,0.0
1972-06-30 00:00:00-04:00,0.1540798874618324,0.15577296912670135,0.1540798874618324,0.15577296912670135,72000,0.0,0.0
1972-07-03 00:00:00-04:00,0.15577313651352165,0.15831291675567627,0.15577313651352165,0.15831291675567627,57600,0.0,0.0
1972-07-05 00:00:00-04:00,0.15831270451780793,0.15831270451780793,0.1566196233034134,0.1566196233034134,211200,0.0,0.0
1972-07-06 00:00:00-04:00,0.15746615512305226,0.16423894464969635,0.15746615512305226,0.16423894464969635,254400,0.0,0.0
1972-07-07 00:00:00-04:00,0.16423898356009048,0.1667787608573305,0.16423898356009048,0.16508552432060242,412800,0.0,0.0
1972-07-10 00:00:00-04:00,0.16508548890678876,0.16593202948570251,0.16423894832787503,0.16593202948570251,0,0.0,0.0
1972-07-11 00:00:00-04:00,0.16593202948570251,0.1663554547908303,0.16508548890678876,0.16593202948570251,2904000,0.0,0.0
1972-07-12 00:00:00-04:00,0.16593202948570251,0.16677872508028715,0.16593202948570251,0.16593202948570251,259200,0.0,0.0
1972-07-13 00:00:00-04:00,0.16593207143523614,0.1676253080368042,0.16593207143523614,0.1676253080368042,225600,0.0,0.0
1972-07-14 00:00:00-04:00,0.1676253080368042,0.1676253080368042,0.16635549684741072,0.1676253080368042,172800,0.0,0.0
1972-07-17 00:00:00-04:00,0.16762526054050023,0.16804853081703186,0.16677871998743693,0.16804853081703186,62400,0.0,0.0
1972-07-18 00:00:00-04:00,0.1680485280312282,0.1693184938554366,0.1672019874921983,0.1684717983007431,220800,0.0,0.0
